"","sample_names.1.","Phylum","Class","Order","Family","Genus","Species","SUM"
"179","FS891_RNA_merged_rRNA.nr_v132","Crenarchaeota","Crenarchaeota_Incertae_Sedis","Aigarchaeales","Caldiarchaeaceae","Candidatus_Caldiarchaeum",NA,33
"180","FS891_RNA_merged_rRNA.nr_v132","Crenarchaeota","Crenarchaeota_Incertae_Sedis","Aigarchaeales","Terrestrial_Hot_Spring_Gp(THSCG)","Terrestrial_Hot_Spring_Gp(THSCG)_ge",NA,1
"181","FS891_RNA_merged_rRNA.nr_v132","Crenarchaeota","Crenarchaeota_unclassified","Crenarchaeota_unclassified","Crenarchaeota_unclassified","Crenarchaeota_unclassified",NA,65
"182","FS891_RNA_merged_rRNA.nr_v132","Crenarchaeota","Thermoprotei","Desulfurococcales","Acidilobaceae","Acidilobaceae_unclassified",NA,40
"183","FS891_RNA_merged_rRNA.nr_v132","Crenarchaeota","Thermoprotei","Desulfurococcales","Acidilobaceae","Aeropyrum",NA,189
"184","FS891_RNA_merged_rRNA.nr_v132","Crenarchaeota","Thermoprotei","Desulfurococcales","Desulfurococcales_unclassified","Desulfurococcales_unclassified",NA,346
"185","FS891_RNA_merged_rRNA.nr_v132","Crenarchaeota","Thermoprotei","Desulfurococcales","Ignicoccaceae","Ignicoccus",NA,125
"186","FS891_RNA_merged_rRNA.nr_v132","Crenarchaeota","Thermoprotei","Desulfurococcales","Ignisphaeraceae","Ignisphaeraceae_unclassified",NA,8
"187","FS891_RNA_merged_rRNA.nr_v132","Crenarchaeota","Thermoprotei","Desulfurococcales","Ignisphaeraceae","uncultured",NA,23
"188","FS891_RNA_merged_rRNA.nr_v132","Crenarchaeota","Thermoprotei","Desulfurococcales","Pyrodictiaceae","Pyrodictium",NA,302
"189","FS891_RNA_merged_rRNA.nr_v132","Crenarchaeota","Thermoprotei","Thermoproteales","Thermofilaceae","Thermofilum",NA,3
"190","FS891_RNA_merged_rRNA.nr_v132","Crenarchaeota","Thermoprotei","Thermoproteales","Thermoproteales_unclassified","Thermoproteales_unclassified",NA,26
"191","FS891_RNA_merged_rRNA.nr_v132","Crenarchaeota","Thermoprotei","Thermoprotei_unclassified","Thermoprotei_unclassified","Thermoprotei_unclassified",NA,207
"192","FS891_RNA_merged_rRNA.nr_v132","Ctenophora","Ctenophora_unclassified","Ctenophora_unclassified","Ctenophora_unclassified","Ctenophora_unclassified",NA,8
"193","FS891_RNA_merged_rRNA.nr_v132","Ctenophora","Tentaculata","Cydippida","Cydippida_fa","Cydippida_ge",NA,7
"194","FS891_RNA_merged_rRNA.nr_v132","Ctenophora","Tentaculata","Tentaculata_unclassified","Tentaculata_unclassified","Tentaculata_unclassified",NA,3
"195","FS891_RNA_merged_rRNA.nr_v132","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",NA,88
"196","FS891_RNA_merged_rRNA.nr_v132","Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified",NA,58
"197","FS891_RNA_merged_rRNA.nr_v132","Cyanobacteria","Oxyphotobacteria","Synechococcales","Cyanobiaceae","Cyanobiaceae_unclassified",NA,1
"198","FS891_RNA_merged_rRNA.nr_v132","Cyanobacteria","Oxyphotobacteria","Synechococcales","Cyanobiaceae","Synechococcus_CC9902",NA,6
"199","FS891_RNA_merged_rRNA.nr_v132","Deinococcus-Thermus","Deinococci","Deinococcales","Deinococcales_unclassified","Deinococcales_unclassified",NA,1
"200","FS891_RNA_merged_rRNA.nr_v132","Deinococcus-Thermus","Deinococci","Deinococcales","Trueperaceae","Truepera",NA,19
"201","FS891_RNA_merged_rRNA.nr_v132","Deinococcus-Thermus","Deinococci","Deinococci_unclassified","Deinococci_unclassified","Deinococci_unclassified",NA,1
"202","FS891_RNA_merged_rRNA.nr_v132","Dependentiae","Babeliae","Babeliales","Babeliales_fa","Babeliales_ge",NA,90
"203","FS891_RNA_merged_rRNA.nr_v132","Dependentiae","Babeliae","Babeliales","Babeliales_unclassified","Babeliales_unclassified",NA,93
"204","FS891_RNA_merged_rRNA.nr_v132","Dependentiae","Babeliae","Babeliales","UBA12411","UBA12411_ge",NA,4
"205","FS891_RNA_merged_rRNA.nr_v132","Diapherotrites","Diapherotrites_unclassified","Diapherotrites_unclassified","Diapherotrites_unclassified","Diapherotrites_unclassified",NA,41
"206","FS891_RNA_merged_rRNA.nr_v132","Diapherotrites","Iainarchaeia","Iainarchaeales","Iainarchaeales_fa","Iainarchaeales_ge",NA,35
"207","FS891_RNA_merged_rRNA.nr_v132","Diapherotrites","Iainarchaeia","Iainarchaeia_or","Iainarchaeia_fa","Iainarchaeia_ge",NA,224
"208","FS891_RNA_merged_rRNA.nr_v132","Diapherotrites","Iainarchaeia","Iainarchaeia_unclassified","Iainarchaeia_unclassified","Iainarchaeia_unclassified",NA,2
"209","FS891_RNA_merged_rRNA.nr_v132","Diapherotrites","Micrarchaeia","Micrarchaeia_or","Micrarchaeia_fa","Micrarchaeia_ge",NA,1
"210","FS891_RNA_merged_rRNA.nr_v132","Dinoflagellata","Dinoflagellata_unclassified","Dinoflagellata_unclassified","Dinoflagellata_unclassified","Dinoflagellata_unclassified",NA,8
"211","FS891_RNA_merged_rRNA.nr_v132","Dinoflagellata","Dinophyceae","Dinophyceae_unclassified","Dinophyceae_unclassified","Dinophyceae_unclassified",NA,303
"212","FS891_RNA_merged_rRNA.nr_v132","Dinoflagellata","Dinophyceae","Gymnodiniphycidae","Gymnodiniphycidae_unclassified","Gymnodiniphycidae_unclassified",NA,79
"213","FS891_RNA_merged_rRNA.nr_v132","Dinoflagellata","Dinophyceae","Gymnodiniphycidae","Gymnodinium_clade","Chytriodinium",NA,1
"214","FS891_RNA_merged_rRNA.nr_v132","Dinoflagellata","Dinophyceae","Gymnodiniphycidae","Gymnodinium_clade","Gymnodinium_clade_unclassified",NA,103
"215","FS891_RNA_merged_rRNA.nr_v132","Echinodermata","Holothuroidea","Holothuroidea_or","Holothuroidea_fa","Holothuroidea_ge",NA,11
"216","FS891_RNA_merged_rRNA.nr_v132","Echinodermata","Ophiuroidea","Ophiuroidea_or","Ophiuroidea_fa","Ophiuroidea_ge",NA,9
"217","FS891_RNA_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter",NA,31547
"218","FS891_RNA_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Campylobacteraceae","Campylobacter",NA,169
"219","FS891_RNA_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Campylobacterales_Incertae_Sedis","Thiofractor",NA,523
"220","FS891_RNA_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Campylobacterales_unclassified","Campylobacterales_unclassified",NA,24297
"221","FS891_RNA_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Campylobacterales","CH8-1-BAC","CH8-1-BAC_ge",NA,125
"222","FS891_RNA_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","Helicobacteraceae_ge",NA,1
"223","FS891_RNA_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","Helicobacteraceae_unclassified",NA,7
"224","FS891_RNA_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","uncultured",NA,838
"225","FS891_RNA_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Nitratiruptoraceae","Hydrogenimonas",NA,682
"226","FS891_RNA_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Nitratiruptoraceae","Nitratiruptor",NA,527
"227","FS891_RNA_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Nitratiruptoraceae","Nitratiruptoraceae_unclassified",NA,309
"228","FS891_RNA_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Campylobacterales","P6-b51","P6-b51_ge",NA,18
"229","FS891_RNA_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Sulfurospirillaceae","Sulfurospirillum",NA,136
"230","FS891_RNA_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Sulfurovaceae","Nitratifractor",NA,2043
"231","FS891_RNA_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Sulfurovaceae","Sulfurovaceae_unclassified",NA,633
"232","FS891_RNA_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Sulfurovaceae","Sulfurovum",NA,13397
"233","FS891_RNA_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Thiovulaceae","Sulfuricurvum",NA,1
"234","FS891_RNA_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Thiovulaceae","Sulfurimonas",NA,113576
"235","FS891_RNA_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Thiovulaceae","Thiovulaceae_unclassified",NA,441
"236","FS891_RNA_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Thiovulaceae","Thiovulum",NA,47
"237","FS891_RNA_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Campylobacteria_unclassified","Campylobacteria_unclassified","Campylobacteria_unclassified",NA,6401
"238","FS891_RNA_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Nautiliales","Nautiliaceae","Caminibacter",NA,13200
"239","FS891_RNA_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Nautiliales","Nautiliaceae","Lebetimonas",NA,62
"240","FS891_RNA_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Nautiliales","Nautiliaceae","Nautilia",NA,182
"241","FS891_RNA_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Nautiliales","Nautiliaceae","Nautiliaceae_ge",NA,6
"242","FS891_RNA_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Nautiliales","Nautiliaceae","Nautiliaceae_unclassified",NA,9366
"243","FS891_RNA_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Nautiliales","Nautiliaceae","Thioreductor",NA,41590
"244","FS891_RNA_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Nautiliales","Nautiliaceae","uncultured",NA,1621
"245","FS891_RNA_merged_rRNA.nr_v132","Epsilonbacteraeota","Desulfurellia","Desulfurellales","Desulfurellales_fa","Desulfurellales_ge",NA,69
"246","FS891_RNA_merged_rRNA.nr_v132","Epsilonbacteraeota","Desulfurellia","Desulfurellales","Desulfurellales_unclassified","Desulfurellales_unclassified",NA,137
"247","FS891_RNA_merged_rRNA.nr_v132","Epsilonbacteraeota","Desulfurellia","Desulfurellales","Hippeaceae","Hippea",NA,203
"248","FS891_RNA_merged_rRNA.nr_v132","Epsilonbacteraeota","Epsilonbacteraeota_unclassified","Epsilonbacteraeota_unclassified","Epsilonbacteraeota_unclassified","Epsilonbacteraeota_unclassified",NA,65
"249","FS891_RNA_merged_rRNA.nr_v132","Euglenozoa","Euglenida","Aphagea","Aphagea_fa","Distigma",NA,2
"250","FS891_RNA_merged_rRNA.nr_v132","Euglenozoa","Euglenozoa_unclassified","Euglenozoa_unclassified","Euglenozoa_unclassified","Euglenozoa_unclassified",NA,32
"251","FS891_RNA_merged_rRNA.nr_v132","Euglenozoa","Kinetoplastea","Metakinetoplastina","Metakinetoplastina_unclassified","Metakinetoplastina_unclassified",NA,62
"252","FS891_RNA_merged_rRNA.nr_v132","Euglenozoa","Kinetoplastea","Metakinetoplastina","Neobodonida","Neobodo",NA,9
"253","FS891_RNA_merged_rRNA.nr_v132","Euglenozoa","Kinetoplastea","Metakinetoplastina","Trypanosomatida","Trypanosomatida_unclassified",NA,55
"254","FS891_RNA_merged_rRNA.nr_v132","Eukaryota_unclassified","Eukaryota_unclassified","Eukaryota_unclassified","Eukaryota_unclassified","Eukaryota_unclassified",NA,737819
"255","FS891_RNA_merged_rRNA.nr_v132","Euryarchaeota","Archaeoglobi","Archaeoglobales","Archaeoglobaceae","Archaeoglobaceae_unclassified",NA,3
"256","FS891_RNA_merged_rRNA.nr_v132","Euryarchaeota","Archaeoglobi","Archaeoglobales","Archaeoglobaceae","Archaeoglobus",NA,94
"257","FS891_RNA_merged_rRNA.nr_v132","Euryarchaeota","Euryarchaeota_unclassified","Euryarchaeota_unclassified","Euryarchaeota_unclassified","Euryarchaeota_unclassified",NA,235
"258","FS891_RNA_merged_rRNA.nr_v132","Euryarchaeota","Methanococci","Methanococcales","Methanocaldococcaceae","Methanocaldococcus",NA,21
"259","FS891_RNA_merged_rRNA.nr_v132","Euryarchaeota","Methanococci","Methanococcales","Methanococcaceae","Methanococcus",NA,7
"260","FS891_RNA_merged_rRNA.nr_v132","Euryarchaeota","Methanococci","Methanococcales","Methanococcaceae","Methanothermococcus",NA,31
"261","FS891_RNA_merged_rRNA.nr_v132","Euryarchaeota","Methanomicrobia","Methanomicrobiales","Methanocorpusculaceae","Methanocorpusculum",NA,7
"262","FS891_RNA_merged_rRNA.nr_v132","Euryarchaeota","Methanomicrobia","Methanosarcinales","Methanoperedenaceae","Methanoperedenaceae_ge",NA,1
"263","FS891_RNA_merged_rRNA.nr_v132","Euryarchaeota","Thermococci","Methanofastidiosales","uncultured","uncultured_ge",NA,1
"264","FS891_RNA_merged_rRNA.nr_v132","Euryarchaeota","Thermococci","Thermococcales","Thermococcaceae","Pyrococcus",NA,19
"265","FS891_RNA_merged_rRNA.nr_v132","Euryarchaeota","Thermococci","Thermococcales","Thermococcaceae","Thermococcaceae_unclassified",NA,44
"266","FS891_RNA_merged_rRNA.nr_v132","Euryarchaeota","Thermococci","Thermococcales","Thermococcaceae","Thermococcus",NA,1301
"267","FS891_RNA_merged_rRNA.nr_v132","Euryarchaeota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1_fa","Marine_Benthic_Group_D_and_DHVEG-1_ge",NA,1
"268","FS891_RNA_merged_rRNA.nr_v132","Euryarchaeota","Thermoplasmata","Marine_Group_II","Marine_Group_II_fa","Marine_Group_II_ge",NA,1750
"269","FS891_RNA_merged_rRNA.nr_v132","Euryarchaeota","Thermoplasmata","Marine_Group_III","Marine_Group_III_fa","Marine_Group_III_ge",NA,944
"270","FS891_RNA_merged_rRNA.nr_v132","Euryarchaeota","Thermoplasmata","Methanomassiliicoccales","Methanomassiliicoccales_unclassified","Methanomassiliicoccales_unclassified",NA,5
"271","FS891_RNA_merged_rRNA.nr_v132","Euryarchaeota","Thermoplasmata","SG8-5","SG8-5_fa","SG8-5_ge",NA,48
"272","FS891_RNA_merged_rRNA.nr_v132","Euryarchaeota","Thermoplasmata","Thermoplasmata_unclassified","Thermoplasmata_unclassified","Thermoplasmata_unclassified",NA,1378
"273","FS891_RNA_merged_rRNA.nr_v132","Euryarchaeota","Thermoplasmata","Thermoplasmatales","Aciduliprofundaceae","Aciduliprofundaceae_unclassified",NA,50
"274","FS891_RNA_merged_rRNA.nr_v132","Euryarchaeota","Thermoplasmata","Thermoplasmatales","Aciduliprofundaceae","Aciduliprofundum",NA,330
"275","FS891_RNA_merged_rRNA.nr_v132","Euryarchaeota","Thermoplasmata","Thermoplasmatales","Thermoplasmatales_unclassified","Thermoplasmatales_unclassified",NA,24
"276","FS891_RNA_merged_rRNA.nr_v132","Euryarchaeota","Thermoplasmata","uncultured","uncultured_fa","uncultured_ge",NA,86
"277","FS891_RNA_merged_rRNA.nr_v132","Fibrobacteres","Chitinivibrionia","Chitinivibrionales","Chitinivibrionaceae","Chitinivibrionaceae_unclassified",NA,341
"278","FS891_RNA_merged_rRNA.nr_v132","Fibrobacteres","Chitinivibrionia","Chitinivibrionales","Chitinivibrionaceae","possible_genus_03",NA,291
"279","FS891_RNA_merged_rRNA.nr_v132","Fibrobacteres","Fibrobacteres_unclassified","Fibrobacteres_unclassified","Fibrobacteres_unclassified","Fibrobacteres_unclassified",NA,75
"280","FS891_RNA_merged_rRNA.nr_v132","Fibrobacteres","Fibrobacteria","Fibrobacterales","Fibrobacterales_unclassified","Fibrobacterales_unclassified",NA,18
"281","FS891_RNA_merged_rRNA.nr_v132","Firmicutes","Bacilli","Bacillales","Bacillales_unclassified","Bacillales_unclassified",NA,8
"282","FS891_RNA_merged_rRNA.nr_v132","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus",NA,42
"283","FS891_RNA_merged_rRNA.nr_v132","Firmicutes","Clostridia","Clostridia_unclassified","Clostridia_unclassified","Clostridia_unclassified",NA,23
"284","FS891_RNA_merged_rRNA.nr_v132","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto_17",NA,40
"285","FS891_RNA_merged_rRNA.nr_v132","Firmicutes","Clostridia","Clostridiales","Clostridiales_unclassified","Clostridiales_unclassified",NA,73
"286","FS891_RNA_merged_rRNA.nr_v132","Firmicutes","Clostridia","Clostridiales","Clostridiales_vadinBB60_group","Clostridiales_vadinBB60_group_ge",NA,1
"287","FS891_RNA_merged_rRNA.nr_v132","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelotrichaceae_unclassified",NA,2
"288","FS891_RNA_merged_rRNA.nr_v132","Firmicutes","Firmicutes_unclassified","Firmicutes_unclassified","Firmicutes_unclassified","Firmicutes_unclassified",NA,5
"289","FS891_RNA_merged_rRNA.nr_v132","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacteriaceae_unclassified",NA,97
"290","FS891_RNA_merged_rRNA.nr_v132","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Psychrilyobacter",NA,2671
"291","FS891_RNA_merged_rRNA.nr_v132","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriales_unclassified","Fusobacteriales_unclassified",NA,21
"292","FS891_RNA_merged_rRNA.nr_v132","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichiaceae_unclassified",NA,70
"293","FS891_RNA_merged_rRNA.nr_v132","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","uncultured",NA,62
"294","FS891_RNA_merged_rRNA.nr_v132","Gemmatimonadetes","BD2-11_terrestrial_group","BD2-11_terrestrial_group_or","BD2-11_terrestrial_group_fa","BD2-11_terrestrial_group_ge",NA,201
"295","FS891_RNA_merged_rRNA.nr_v132","Gemmatimonadetes","Gemmatimonadetes_unclassified","Gemmatimonadetes_unclassified","Gemmatimonadetes_unclassified","Gemmatimonadetes_unclassified",NA,1
"296","FS891_RNA_merged_rRNA.nr_v132","Gemmatimonadetes","MD2902-B12","MD2902-B12_or","MD2902-B12_fa","MD2902-B12_ge",NA,26
"297","FS891_RNA_merged_rRNA.nr_v132","Hemichordata","Enteropneusta","Enteropneusta_or","Harrimaniidae","Harrimaniidae_ge",NA,27
"298","FS891_RNA_merged_rRNA.nr_v132","Hydrogenedentes","Hydrogenedentia","Hydrogenedentiales","Hydrogenedensaceae","Hydrogenedensaceae_ge",NA,2
"299","FS891_RNA_merged_rRNA.nr_v132","Hydrothermae","Hydrothermae_cl","Hydrothermae_or","Hydrothermae_fa","Hydrothermae_ge",NA,119
"300","FS891_RNA_merged_rRNA.nr_v132","Ichthyosporea","Ichthyophonae","Ichthyophonidae","Ichthyophonidae_fa","Ichthyophonus",NA,3
"301","FS891_RNA_merged_rRNA.nr_v132","Incertae_Sedis","Incertae_Sedis_cl","Incertae_Sedis_or","Incertae_Sedis_fa","Pirsonia",NA,307
"302","FS891_RNA_merged_rRNA.nr_v132","Incertae_Sedis_ph","Incertae_Sedis_cl","Incertae_Sedis_or","Incertae_Sedis_fa","Telonema",NA,57
"303","FS891_RNA_merged_rRNA.nr_v132","Jakobida","Jakobida_cl","Jakobida_or","Jakobida_fa","Jakobida_ge",NA,5
"304","FS891_RNA_merged_rRNA.nr_v132","Kiritimatiellaeota","Kiritimatiellae","Kiritimatiellae_unclassified","Kiritimatiellae_unclassified","Kiritimatiellae_unclassified",NA,8
"305","FS891_RNA_merged_rRNA.nr_v132","Kiritimatiellaeota","Kiritimatiellae","Kiritimatiellales","Kiritimatiellaceae","Kiritimatiellaceae_unclassified",NA,38
"306","FS891_RNA_merged_rRNA.nr_v132","Kiritimatiellaeota","Kiritimatiellae","Kiritimatiellales","Kiritimatiellaceae","MSBL3",NA,30
"307","FS891_RNA_merged_rRNA.nr_v132","Kiritimatiellaeota","Kiritimatiellae","Kiritimatiellales","Kiritimatiellaceae","R76-B128",NA,323
"308","FS891_RNA_merged_rRNA.nr_v132","Kiritimatiellaeota","Kiritimatiellae","WCHB1-41","WCHB1-41_fa","WCHB1-41_ge",NA,81
"309","FS891_RNA_merged_rRNA.nr_v132","Korarchaeota","Korarchaeia","Korarchaeales","Korarchaeaceae","Candidatus_Korarchaeum",NA,99
"310","FS891_RNA_merged_rRNA.nr_v132","Labyrinthulomycetes","Labyrinthulomycetes_unclassified","Labyrinthulomycetes_unclassified","Labyrinthulomycetes_unclassified","Labyrinthulomycetes_unclassified",NA,1
"311","FS891_RNA_merged_rRNA.nr_v132","Labyrinthulomycetes","uncultured","uncultured_or","uncultured_fa","uncultured_ge",NA,180
"312","FS891_RNA_merged_rRNA.nr_v132","Latescibacteria","Latescibacteria","Latescibacterales","Latescibacteraceae","Candidatus_Latescibacter",NA,1
"313","FS891_RNA_merged_rRNA.nr_v132","Latescibacteria","Latescibacteria","Latescibacterales","Latescibacteraceae","Latescibacteraceae_unclassified",NA,1
"314","FS891_RNA_merged_rRNA.nr_v132","Latescibacteria","Latescibacteria_unclassified","Latescibacteria_unclassified","Latescibacteria_unclassified","Latescibacteria_unclassified",NA,1
"315","FS891_RNA_merged_rRNA.nr_v132","Lentisphaerae","Lentisphaerae_unclassified","Lentisphaerae_unclassified","Lentisphaerae_unclassified","Lentisphaerae_unclassified",NA,655
"316","FS891_RNA_merged_rRNA.nr_v132","Lentisphaerae","Lentisphaeria","Lentisphaerales","Lentisphaeraceae","Lentisphaera",NA,90
"317","FS891_RNA_merged_rRNA.nr_v132","Lentisphaerae","Lentisphaeria","Lentisphaeria_unclassified","Lentisphaeria_unclassified","Lentisphaeria_unclassified",NA,5
"318","FS891_RNA_merged_rRNA.nr_v132","Lentisphaerae","Lentisphaeria","Victivallales","BD2-3","BD2-3_ge",NA,800
"319","FS891_RNA_merged_rRNA.nr_v132","Lentisphaerae","Lentisphaeria","Victivallales","PRD18C08","PRD18C08_ge",NA,35
"320","FS891_RNA_merged_rRNA.nr_v132","Lentisphaerae","Lentisphaeria","Victivallales","Victivallales_unclassified","Victivallales_unclassified",NA,167
"321","FS891_RNA_merged_rRNA.nr_v132","Lentisphaerae","Oligosphaeria","Oligosphaerales","Lenti-02","Lenti-02_ge",NA,27
"322","FS891_RNA_merged_rRNA.nr_v132","Lentisphaerae","Oligosphaeria","Oligosphaerales","Oligosphaerales_unclassified","Oligosphaerales_unclassified",NA,2
"323","FS891_RNA_merged_rRNA.nr_v132","Lentisphaerae","Oligosphaeria","Oligosphaeria_unclassified","Oligosphaeria_unclassified","Oligosphaeria_unclassified",NA,5
